index,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
1113,a095625_srw_c114_2012_2012a_10249870_94,a095625_srw_c114_2012_2012a_10249870.json,95625,460,Annual,94,significant,"Yes AMG Paper copies Rockchip sampling 32 samples Au 7.2g/t Felstead North and 3.02g/t at Felstead South Yes AMG Paper copies RAB drilling 178 holes (6,953m) Au 8m @ 3.35g/t Au at Felstead North Yes AMG Paper copies a056063 Annual Report E77/572 E77/1951 Australian Gold Resources Ltd May 1997 - May 1998 Auger sampling (north-south lines) 591 samples 100x500m grid Au, As Elevated Au (up to 16ppb). Yes AMG Digital copies in Open Files Extracted into spreadsheet RAB Drilling (JILB1-73) 73 holes (1698m) Au No significant results. Yes AMG Paper copies Aircore drilling (JILA1-6) 6 holes (441m) Au No significant results. Yes AMG Paper copies Auger sampling 77 samples Au Weak anomalism. Yes AMG Paper copies RAB drilling 6 holes Au No significant results.",False,94,94,"Annual, May 1997",,Gold,,,,,"significant, significant, anomalism, significant"
991,a090079_mt webber_cr568_e45-2496_a_2011_11477965_492,a090079_mt webber_cr568_e45-2496_a_2011_11477965.json,90079,503,Annual,492,prospective,Atlas tenement E45/2496-I is pa rtly surrounded by a package of tenements held by Giralia Resources NL (Giralia). The SW co rner of E45/2187-I and the NW area of E45/2922-I are known t o contain surface enrichment of iron ore. The SE corner of E45/2496-I is also deemed to be prospective for surface iro n enrichment as it lie s along strike and between Giralias areas of enrichment. A further work programme is planned for the 2011-2012 field season including: Data review and compilation Surface sampling and assaying Compilation and interpretation of exploration data The Company now has a combined mineral resource estimate for the project in excess of 40 million tonnes at an average grade greater than 57% Fe. Exploration is ongoing over other prospects in the area.,False,492,492,"E45/2496-I, 2011-2012",,,iron ore,,,,"prospective, prospects"
556,a079816_c48_2007_2008a_11858041_59,a079816_c48_2007_2008a_11858041.json,79816,173,Annual,59,prospects,"No significant discoveries resulted from this period. In 1988 Tectonic Resources Limited (Tectonic) drilled under the historic workings at Lowlands and Slav Well. The drilling comprised 36 RC holes for 1,384m and 810m of diamond core drilling and resulted in the delineation of small to medium sized oxide resources at both prospects. Chartfield Ltd (Chartfield) conducted a more regional approach to exploration from 1991 to 1995 using soil MMI geochemistry, airborne magnetic interpretation using multiclient magnetics, rockchip sampling and regional RAB and aircore traverses. In 1995 Chartfield changed its name to Skyline Asia Ltd. A BLEG sampling program was followed up in 1996 by RAB drilling of anomalous geochemistry along the line of workings between Lowlands and Slav Well.",False,59,59,"1988, 1991 to 1995, 1995, 1996",,"diamond, oxide",,,,,"significant, prospects, anomalous"
791,a085053_c60_2008_2009_14529837_56,a085053_c60_2008_2009_14529837.json,85053,72,Annual,56,potential,"The field gravity observations were processed using standard formulae and constants to produce a Bouguer Anomaly for each gravity station. 7 8 Interpretation of the gravity data identified an 8+ milligal residual anomaly on one line in E52/1902, coincident with a zone of demagnetisation and below soil/alluvial cover, within the interpreted BIF sequence (Figure 9). This and two other subsidiary targets were also identified and were planned to be subsequently drill tested for their iron-ore potential. Figure 9: Moorarie drilling targets shown in relation to gravity contours and high-resolution magnetic data The target area on E52/1902 occurs within the Moorarie Corridor, a highly magnetic structural zone bounded by the Cargarah Shear Zone containing Banded Iron Formation (BIF) with similar linear magnetic signature as the Jack Hills Corridor to the west (Figure 10). 6.0 Exploration during the Reporting Period A total of 28 holes for 2006m were drilled in October 2008 testing the three gravity-high/demagnetised target areas (Figure 11).",False,56,57,"7 8, 2006, October 2008",Jack Hills,iron,,"BIF, Banded Iron Formation, BIF",,,potential
1432,a086055_haoma - stirling (c286 1997) 2008 09 cmer 11032010_12432827_10,a086055_haoma - stirling (c286 1997) 2008 09 cmer 11032010_12432827.json,86055,42,Annual,10,mineralisation,"Haoma Mining is also the manager and operator of Elazac Project areas. Tenement details are given in Table 1, and tenement locations are shown on Figure 1. 5 LOCAL GEOLOGY/MINERALISATION 7 5.1 Lionel 7 5.2 Copper Hills/Stirling 7 6 WORK COMPLETED 9 6.1 General 9 Group 7 lies within the Archaean eastern Pilbara Craton, a `composite granitoid - greenstone terrain in which domes and belts of metamorphosed supracrustal rocks separate granitoid batholiths (Barley etal: 1998). These supracrustal rocks have been subdivide into 6 supracrustal successions, the Coonterunah Group, Warrawoona Group, Sulphur Springs Group, George Creek Group, De Grey Group and the Fortescue Group.",False,9,11,1998,"Haoma, Pilbara Craton",Copper,,"granitoid, greenstone, granitoid, batholiths","Coonterunah Group, Warrawoona Group, Sulphur Springs Group, De Grey Group, Fortescue Group",Archaean,
507,a078767_maydayn_ann_08_14444987_117,a078767_maydayn_ann_08_14444987.json,78767,176,Annual,117,correlation,"Nor is there any mention of what type of sample was used in the metallurgical testwork, so the accuracy of the data can not be verified. There was an arsenic assaying campaign undertaken on exploration drilling completed by Delta, this was confined to 15 RC holes. From the results of the drilling program, a correlation between gold grade and arsenic grade was made, and formula worked out for assignation of arsenic values across the entire deposit, based on a line of best fit scatter plot of the arsenic and gold grades. There is a fundamental problem with this statistical analysis in that it did not document if the 15 RC holes were drilled at regular intervals over the strike length of the Mayday mineralisation which gives rise to the question as to whether the RC holes were representative of the deposit. The conclusions from the statistical analysis were that the Mayday North deposit is of high arsenic content and generally unsuitable for treatment at Kanowna Belle Processing Plant.",False,117,117,Mayday,Kanowna Belle,"arsenic, gold, arsenic, arsenic, arsenic, gold, arsenic",,,,,"exploration drilling, correlation, mineralisation, rise"
744,a084273_e531130_2009a_11281335_100,a084273_e531130_2009a_11281335.json,84273,108,Annual,100,anomalous,1208 readings were taken on 11 lines at 50m intervals along traverses around 1000m apart (91 line km). Several anomalies were identified with values of up to 511ppm Pb close to the Magellan deposit (Figure 4). Comments: Anomalous Pb results of up to 511ppm were recorded close to the Magellan tenement boundary. Meekatharra Mulgul Wiluna W.A. PERTH 0 4 Kilometres LEGEND !,False,100,101,,"Magellan, Magellan, Meekatharra, Wiluna, PERTH",,,,,,Anomalous
1106,a095341_e3802541_201209_01_report_10691514_7,a095341_e3802541_201209_01_report_10691514.json,95341,145,Annual,7,could be,"Principal Components Analysis, a statistical technique that de-correlates the data, was carried out on the 6 bands. The first 3 components images were combined (i.e. PC123 RGB) so that maximum spectral contrast could be achieved. The resulting map (Figure 6iv) allows various regolith materials to be more easily identified over the Duketon 1:250K mapsheet area and will be extremely useful for planning future regolith geochemical surveys by Sasak Resources Australia Pty Limited. The Landsat PC123 RGB Composite image (Figure 6) indicates that regolith type over Sasak tenement 38/2541 is probably associated with erosion of a deeply weathered Tertiary land surface, and breakaways in areas of recent erosion.",False,7,7,,Australia,,,"regolith, regolith, regolith",,Tertiary,could be
1035,a092187_austin_c143_2010_2011a_15758124_307,a092187_austin_c143_2010_2011a_15758124.json,92187,313,Annual,307,mineralization,"Other possibly significant responses are present so care needs to be exercised when interpreting the significance of this correlation. Figure 13: Standardized Fe+Mn Index for NaPP, Ionic & MMI partial leaches This geochemical character is presumed to derive from the high in the chemical sediment correlating with the intersection of the Chert/BIF with the transported cover and the breakdown of sulphides at the BOX position. Clearly, there are identifiable chemical responses derived from mineralization even in areas of 40m of transported cover. The results are enhanced by standardising the responses against the 25th percentile. Partial leach geochemistry can therefore be used to identify areas for drill testing and prioritise those areas based on the magnetic character and the geochemical responses.",False,307,308,,,sulphides,,"sediment, Chert, BIF",,,"possibly, significant, significance, correlation, mineralization"
362,a075221_e38_1696a_15512210_189,a075221_e38_1696a_15512210.json,75221,256,Annual,189,"further exploration, further exploration","5.2 GEOPHYSICAL DATA Aeromagnetic data shows E38/1696 lies in a area of massive intrusive granitic bedrock. Anomalies in the north clearly indicate mafic intrusives, and to the south two northwest south east trending slithers have been interpreted as metamorphosed ultramafic rock. 5.4 FURTHER EXPLORATION Further exploration will begin with a soils programme over this area. It is also necessary to further investigate previous activities in this area. Subject to satisfactory results from this survey reconnaissance RAB drilling may be undertaken.",False,189,190,,,,,bedrock,,,"FURTHER EXPLORATION, Further exploration"
438,a077244_obk annual 2006 to 2007_15935238_89,a077244_obk annual 2006 to 2007_15935238.json,77244,173,Annual,89,"mineralisation, mineralisation","Generally the weathering profile averages about 55 metres. The potentially economic nickel\cobalt mineralisation is solely within the weathering profile. 4.2 WEATHERING EFFECTS There is typically a sharp upper boundary to 0.5% nickel mineralisation envelope, but a more gradual tapering off to background values at the lower boundary of the 0.5% mineralisation. For all cut-off grades considered above 0.5% nickel, for example at the 0.8% nickel cut-off grade used for mining assessment purposes, there is a gradational change from waste to ore grade material at the upper and lower ends of the intercept, foreshadowing a minimal level of lower grade waste or overburden dilution during open put mining. The higher cobalt values generally occur towards the top of the mineralised zone.",False,89,89,,,"nickel, nickel, nickel",,,,,"potentially, mineralisation, mineralisation, mineralisation, lower grade, mineralised"
