index,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
704,a082536_siberia_c782005_2009a_final_090618_11074618_346,a082536_siberia_c782005_2009a_final_090618_11074618.json,82536,402,Annual,346,"potential, indicate the presence","dry Clayey Sandy SILT fine, brown, dry. It has been prepared for geotechnical purposes only, without attempt to assess possible contamination. Any references to potential contamination are for information only and do not necessarily indicate the presence or absence of soil or groundwater contamination. DEPTH DRILL RIG: Schramm T685WS CONTRACTOR: Ausdrill Ltd LOGGED: EM CHECKED: DMT <0.02 Machine slotted nom. It has been prepared for geotechnical purposes only, without attempt to assess possible contamination.",False,346,346,,,,,SILT,,,"possible, potential, indicate the presence, possible"
1811,a085972_kunann2009_10445028_137_old,a085972_kunann2009_10445028.json,85972,548,Annual,137,"patchy, broad","Details of drilling and sampling methods, sample QAQC, significant intersections, density measurements of core, metallurgical sampling, a petrographic study, and improvements to the understanding of the geology and ore controls at Pope John are well documented in Pugh (2009)2. The table of significant drill intersections is copied from that report, as table 1. In brief the new drilling confirmed the patchy nature of both the K2 laminated vein and the high gold grades which are not directly correlated to vein thickness and/or abundance or any particular alteration Page 3 or lithology apart from in the broad sense that the lode is close to the sheared silica-albite altered stratigraphic contact of the Victorious Basalt and un-named volcaniclastic sedimentary rocks of the Black Flag Beds to the north. Table 1: Significant gold intersections from the 2007-2008 drilling program Note: Quoted Au grade is uncut 30g or 50g Fire Assay by SGS Kalgoorlie or Genalysis Perth. Page 4 Figure 1.",False,135,139,2007-2008,"Black Flag, Kalgoorlie, Perth","gold, silica, albite, gold",lode,volcaniclastic sedimentary rocks,Victorious Basalt,,"significant, significant, patchy, broad, Significant"
1271,a102006_c107_2012_2013a_11976707_25,a102006_c107_2012_2013a_11976707.json,102006,33,Annual,25,"highly prospective, further exploration","The CRG is located in close proximity to Rio Tintos Caliwinga creek where a large iron resource has been found. The location of this CRG has is in close proximity to one of the planned Ankatell Port rail routes means that even a small deposit on this tenure would potentially be feasible to mine. When coupled with the interpretation that the CRG is located on the highly prospective Brockman formation, this CRG warrants further exploration by FMG. Field support teams will be resuming their work identifying access into the combined reporting group as the weather cools again. This will be followed by geological reconnaissance and field mapping.",False,25,26,,Brockman,iron,,,,,"potentially, highly prospective, further exploration, support"
1404,a109439_a109439_v1_report_24,a109439_a109439_v1_report.json,109439,117,Final Surrender,24,significant,"Both the oversize (-5mm/ 2mm) sample and the -250um sample will underwent Aqua Regia analysis for gold and multi element analysis (62 elements). The -2mm, 2kg sample underwent bulk cyanide leach to determine gold by MS. Results did not reveal significant coherent results and are contained in Appendix 1. December 2013- December 2014 In March 2014 a joint venture between Canadian Company Novo Resources Corp and its Australian subsidiary company Nullagine Gold Pty Ltd was signed. The joint venture partners acquired regional BLEG stream sediment data over the tenement area to add to its larger East Pilbara BLEG (Bulk Leach Extractable Gold) stream sampling program carried out by Newmont Exploration Pty Ltd.",False,24,24,"December 2013- December 2014, March 2014","Nullagine, East Pilbara","gold, gold, Gold, Gold",,sediment,,,significant
2463,a079073_c23_2001_a04_2008_9380075_107_old,a079073_c23_2001_a04_2008_9380075.json,79073,276,Annual,107,mineralisation,"The ore type is upgradeable by screening out the coarse silica fraction. This ore type comprises the bulk of the upgrade ore. Talc mineralisation comprises <10% of the Menzies resource and is located throughout the weathering profile proximal to penetrating talc-chlorite shear structures. It typically contains high nickel grades, generally between 1% and 2% and high magnesium levels between 8% and 15%. The cobalt-rich manganiferous smectite, a minor component of the Menzies resource is dominated by clay minerals and occurs on the upper margins of the Ni envelope.",False,105,109,,"Menzies, Menzies","silica, Talc, talc, chlorite, nickel, smectite, clay minerals",,,,,mineralisation
775,a084743_report finnertyannualreport2009 c81-2003 - part a_15661905_185,a084743_report finnertyannualreport2009 c81-2003 - part a_15661905.json,84743,281,Annual,185,prospects,"Drilling at the Giles and Forrest prospects is too wide-spaced to permit effective calculation of a resource. Preparation of significant mineralisation reports is ongoing and these are expected to be completed in 2010. Additional drilling will be required at each of the prospects topermit calculation of an Inferred Resource. To this end, two RC pre collars (MFND001-002) for 130m were drilled at the Tasman prospect in preparation for diamond tails but these diamond holes, along with the proposed aircore drilling, have been postponed until a later date. A review of RC drilling at the Little Nipper mine and soil geochemical data from the surrounding area (as reported in Collins 2008) did not indicate any follow-up targets and no further work is warranted at this stage.",False,185,185,"2010, a later date",,"diamond, diamond",,,,,"prospects, significant, mineralisation, prospects, prospect, proposed, work is warranted"
23,a075194_e31_645_2006a_11791424_138,a075194_e31_645_2006a_11791424.json,75194,153,Annual,138,possibly,"The eastern half of the project area occurs within a two to three kilometre thick unit of mixed felsic volcanic and volcaniclastic rocks. This unit is underlain, to the east, by a thick pile of mixed mafic and intermediate volcanic rocks and associated intrusive types. In the western portion of the project area, the Norman Well felsic unit is overlain, possibly unconformably by a predominantly sedimentary unit comprising local polymictic conglomerates and more widespread fine to medium grained clastic sediments. At Yilgangi the sediments are intruded by northerly to north westerly trending feldspar porphyries. The sedimentary unit is folded into anticlines and synclines along north-northwesterly trending axes.",False,138,138,,,feldspar,,"mixed, volcaniclastic rocks, mixed, intermediate volcanic rocks, polymictic conglomerates, clastic sediments, sediments",,,possibly
1882,a084589_mt angelo_m80_247_2009a_11740730_124_old,a084589_mt angelo_m80_247_2009a_11740730.json,84589,161,Annual,124,mineralisation,Three drill sections two cross sections (figures 7 and 8) and a long section (figure 9) are presented to show the main elements of the mineralization. Figure 7 Mt Angelo North Drill Section 8665N Much less is known about the massive sulphide zone south of the 8600N fault. This mineralisation is best known from drilling on section 8565N where it is interpreted to be dipping eastwards (figure 8). This does not appear to have been previously recognised and is significant as the sulphide zone has a true width of up to 20m on this section and is open (down plunge) to the south. The resource upside can more clearly be appreciated by viewing the long section in figure 9.,True,122,126,"7 and 8), 8)","long, long","sulphide, sulphide",,,,,"mineralization, mineralisation, significant"
1008,a090849_p77_3572_2011s_10924418_105,a090849_p77_3572_2011s_10924418.json,90849,121,Final Surrender,105,"anomalism, anomalism",These neighbouring ultramafic units with associated Cu anomalism are also associated with a low amplitude auger soil Au anomaly defined by previous explorers within transported sands. The RAB/aircore hole NITON geochemical results from the two small Sleeping Bear tenements suggest the presence of two to three parallel (komatiitic thin flow?) ultramafic units with associated; i) Cu anomalism in weathered bedrock; and ii) Au anomalism in overlying transported soils (aeolian sands). The exploration significance of these results remains highly speculative at best at present. The five tenements are owned 100% by Western Areas NL (WSA).,False,105,105,,,,,"sands, bedrock, sands",,,"anomalism, presence of, anomalism, anomalism, significance"
414,a076489_norseman_18510587_31,a076489_norseman_18510587.json,76489,130,Annual,31,exploration drilling,"Rose S. and Kelly S. (2005) Central Norseman Gold Operations Resource and Reserve Statement March 31 2005. Appendix 1 Drill Hole Data Appendix 2 Croesus Mining NL lithology codes Appendix 3:Norseman Operations Mineral resource and Ore Reserve Report, 30/06/2007. Additional exploration activity involved field reconnaissance, data review, geological interpretation, geophysical review and interpretation and the preparation of exploration drilling programmes. In June 2006 Croesus Mining NL, the manager of the Norseman operations, entered Administration. This resulted in the restriction of exploration activity while the operation while attempts were made to re-structure the operation, or complete a sale of the operation.",False,31,32,"2005, March 31 2005, 30/06/2007, June 2006","Norseman, Norseman, Norseman",Gold,,,,,exploration drilling
831,a086018_e53 1404 downs east extended annual report 2010_9777835_59,a086018_e53 1404 downs east extended annual report 2010_9777835.json,86018,77,Annual,59,significantly,As a component of the drilling a hand held scintillometer was used to record all of the radiation measurements associated with all of the 1m drill samples and 4m composite assay samples. The results were reported as CPS (cycles per second). No significantly high scintillometer readings were reported. The results of the readings taken from the assay samples are also reported with the assay results from the program. The assay results report a co-incidence between the maximum drill assay grades for each of gold and uranium.,False,59,59,,,gold,uranium,,,,significantly
200,a108408_a108408_v1_report_222,a108408_a108408_v1_report.json,108408,224,Final Surrender,222,mineralisation,"A very low impact (Niton) surface geochemical programme was planned to test this contact from the Emily Ann mine in the North to a location 9km south of the Windy Hill camp. Test work indicated that Niton analysis of the 36 micron fraction of samples would be sufficient to show up and near-surface mineralisation. Test work was conducted over the Maggie Hays mineralisation. Due to falling nickel prices and the Operations being put back into a Care & Maintenance position, this programme was put on hold.",False,222,222,,Maggie Hays,nickel,,,,,"mineralisation, mineralisation"
