event_id,filename,sentence_idx,sentence_text,n_trigger_words,trigger_words_in_sentence,trigger_words_in_event,event_text,ORE_DEPOSIT,ROCK,MINERAL,STRAT,LOCATION,TIMESCALE,event_label,reviewed,Near Miss Event,Key trigger phrase,Key trigger  phrase
a076280_cat camp report_feb2007_10604178_189,a076280_cat camp report_feb2007_10604178.json,189,the ni and cu mineralisation of facies b e was similar although there is varying degree of fractionation of these mafic rocks (implied from the varying abundance of ti).,1,['mineralisation'],['mineralisation'],"ni has a different mobility than these two metal and thus it enriches in a different manner within the laterite overlying an ultramafic. this positively reflection on geology logged from core which identified smectite (possibly nontronite) clays, typically of laterites in the kalgoorlie district. the ni and cu mineralisation of facies b e was similar although there is varying degree of fractionation of these mafic rocks (implied from the varying abundance of ti). it is impossible to further determine the origin of these mafic rocks with fresh exposure produced from rc chips or diamond drill core.",[],"['laterite', 'clays', 'laterites', 'mafic rocks', 'mafic rocks']","['smectite', 'nontronite', 'diamond']",[],['kalgoorlie'],[],0,False,,,
a076280_cat camp report_feb2007_10604178_203,a076280_cat camp report_feb2007_10604178.json,203,"economic massive and sub massive nickel mineralisation within the yilgarn, and specifically in the lake johnston district, is spatially associated with komatiites with the basal contact targeted for its prospectivity.",1,['mineralisation'],['mineralisation'],"a field mapping program has covered the surface float and helped with development of a geological model. a complex stratigraphy of felsic volcanics, mafics, ultramafics, ironformations and granites was proposed without appearing to be put in context with the documented regional geology and therefore prospective horizons (hine, 2005). economic massive and sub massive nickel mineralisation within the yilgarn, and specifically in the lake johnston district, is spatially associated with komatiites with the basal contact targeted for its prospectivity. there are some occasions (ie emily ann mine) when displacement occurs during subsequent deformation.",[],"['felsic volcanics', 'granites', 'komatiites']",['nickel'],[],['lake johnston'],[],0,False,,,
a076280_cat camp report_feb2007_10604178_225,a076280_cat camp report_feb2007_10604178.json,225,comparison of the potential nickel laterite grade and tonnage with global resources 26 figure 11.,1,['potential'],['potential'],plan section of the bedrock geology for cat camp 22 figure 9. x section a a of the bedrock geology for cat camp prospect 23 figure 10. comparison of the potential nickel laterite grade and tonnage with global resources 26 figure 11. ground tem survey and second derivative aeromagnetic survey for cat camp south 27 figure 12.,[],"['bedrock', 'bedrock', 'laterite']",['nickel'],[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_234,a076280_cat camp report_feb2007_10604178.json,234,the rationale is based on komatiites associated with ni sulphides are low in cr and that mineralised flows are enriched in ni compared to barren flows.,1,['enriched'],['enriched'],"35 cat camp project australasian resources 1 the kambalda ratio has been used in the kambalda region to help discern if an ultramafic originates from a ni ore bearing environment (brand, 1999). the rationale is based on komatiites associated with ni sulphides are low in cr and that mineralised flows are enriched in ni compared to barren flows. it also distinguishes massive sulphide of hydrothermal origin from that of magmatic origin as the earlier is associated with high zn and the latter, high cu.",[],['komatiites'],"['sulphides', 'sulphide', 'hydrothermal']",[],"['kambalda', 'kambalda']",[],0,False,,,
a076280_cat camp report_feb2007_10604178_249,a076280_cat camp report_feb2007_10604178.json,249,"to assist convey the interpretation, a plan and section illustration has been constructed to represent a possible geological model for cat camp (figures 8 & 9).",1,['possible'],['possible'],"thus the description encompasses the geology observed at cat camp north. from this foundation, pieces of the geological puzzle can be jostled and a model created that ties together the known and inferred geology of the cat camp prospect with the of the lake johnson greenstone belt. to assist convey the interpretation, a plan and section illustration has been constructed to represent a possible geological model for cat camp (figures 8 & 9). cat camp project australasian resources 22 cat camp project australasian resources 23 cat camp project australasian resources 24 the surface expression of the cat camp south ultramafic is about 500m wide.",[],[],[],['greenstone belt'],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_273,a076280_cat camp report_feb2007_10604178.json,273,what caused the weak but broad anomaly east of cat camp south.,1,['broad'],['broad'],why are there good ground tem conductors in granite north of cat camp north? does this imply that granite partially stoped out the bif? what caused the weak but broad anomaly east of cat camp south. is it granite (aircore seems to suggest this).,[],"['granite', 'granite', 'bif', 'granite']",[],[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_290,a076280_cat camp report_feb2007_10604178.json,290,there is an extensive regolith and much of the sand cover form is insitu lateritisation of the granite protolith.,1,['extensive'],['extensive'],the district comprises an elevated sand plain which is subsequently dissected by west flowing tributaries of the boorabbin paleo river system. the major drainage and wide spread lateritisation are evidence of an ancient period of high precipitation with the onset of semi arid conditions as the most likely mechanism for the development of the existing playa lake system seen today. there is an extensive regolith and much of the sand cover form is insitu lateritisation of the granite protolith. there is minor evidence to suggest that some of the area is covered by transported sands.,[],"['sand', 'regolith', 'sand', 'granite', 'sands']",[],[],['boorabbin'],[],0,False,,,
a076280_cat camp report_feb2007_10604178_294,a076280_cat camp report_feb2007_10604178.json,294,sanders did not determine if the stratigraphy forms the float however the presence of silicified opaline ultramafic rocks within the float indicates possible peroditic rocks within the sequence.,1,['possible'],['possible'],"outcrop is generally limited to areas of elevated topography or to areas where sufficient laterite has been stripped away (hunter, 1991). it has been suggested that there is a strong correlation between vegetation type and geology such that there is reason to use geo botanical prospecting in the determination of the general geology, (sanders, 1998). sanders did not determine if the stratigraphy forms the float however the presence of silicified opaline ultramafic rocks within the float indicates possible peroditic rocks within the sequence. analysis of the geochemistry confirms that cat camp south is an ultramafic (formerly interpreted as a banded iron formation).",[],"['laterite', 'banded iron formation']",['opaline'],[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_309,a076280_cat camp report_feb2007_10604178.json,309,the ni and cu tenor of these sulphides were extremely low and therefore further drilling of em targets is unlikely to result in discovering significant nickel mineralisation.,2,"['further drilling', 'mineralisation']","['further drilling', 'mineralisation', 'mineralisation']",the nickel content of this ultramafic was 0.4%; a background concentration of nickel for many ultramafic rocks located in the yilgarn. this assay was not co incident with the massive and semi massive sulphides that were the targets generated by the surface and down hole em. the ni and cu tenor of these sulphides were extremely low and therefore further drilling of em targets is unlikely to result in discovering significant nickel mineralisation. the rheology contrasts within the stratigraphy between cat camp south and cat camp north was a positive first order exploration indicator for gold mineralisation.,[],[],"['nickel', 'nickel', 'sulphides', 'sulphides', 'nickel', 'gold']",[],[],[],0,False,,,
a076280_cat camp report_feb2007_10604178_312,a076280_cat camp report_feb2007_10604178.json,312,widespread calcrete occurs and is a good geochemical sampling medium to establish vectors for gold mineralisation.,1,['mineralisation'],"['mineralisation', 'mineralisation']",the rheology contrasts within the stratigraphy between cat camp south and cat camp north was a positive first order exploration indicator for gold mineralisation. hopefully future drilling will gain insight of the x sectional geology of the district and aid in the identification of the prospective regions. widespread calcrete occurs and is a good geochemical sampling medium to establish vectors for gold mineralisation. cat camp project australasian resources 39.,[],['calcrete'],"['gold', 'gold']",[],[],[],0,False,,,
